,var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,target
66563,0,9,138.87,0,3,12,86.52,48.39,41,60380.94,0
66564,0,3,153.0,3,6,12,204.27,16.83,24,50003.16,0
66565,0,0,3.0,0,0,0,2.79,2.34,28,117310.979016494,0
66566,0,0,3.0,0,0,0,2.46,1.35,25,91251.12,0
66567,0,0,120.0,0,6,6,97.32,51.99,23,59069.85,0
66568,24,168,145.65,159,42,369,491.55,246.3,51,110302.95,0
66569,3,0,21.87,21,0,21,31.8,55.5,26,117310.979016494,0
66570,6,0,6.0,0,12,12,5.28,3.87,26,39765.72,0
66571,0,0,3.0,0,0,0,2.28,0.84,23,49886.82,0
66572,0,0,0.0,0,0,0,0.99,0.0,23,142036.83,0
66573,0,0,0.0,0,0,0,0.0,0.0,23,184806.69,0
66574,0,0,3.0,0,0,0,2.85,2.55,23,73046.16,0
66575,12,0,6.0,0,15,15,1326.99,3968.97,45,178025.04,0
66576,0,0,3.0,0,0,0,2.25,0.72,28,91058.64,0
66577,0,0,3.0,0,0,0,2.07,0.18,23,117310.979016494,0
66578,0,0,3.0,0,0,0,2.04,0.09,23,126100.95,0
66579,9,0,51.18,0,0,0,43.23,0.51,75,67088.31,0
66580,0,0,3.0,0,0,0,2.07,0.21,24,70369.92,0
66581,0,0,0.0,0,0,0,0.0,0.0,23,114088.05,0
66582,0,0,0.0,0,9,9,0.0,34.11,26,76314.78,1
66583,0,0,3.0,3,0,3,2.13,0.39,27,48872.25,0
66584,27,9,699.99,9,24,42,500.49,0.12,34,117310.979016494,0
66585,0,0,6.0,0,0,0,5.07,3.18,23,90135.36,0
66586,0,0,0.0,0,0,0,0.0,0.0,23,72988.74,0
66587,0,0,0.0,0,0,0,0.0,0.0,28,309816.21,0
66588,0,0,3.0,0,0,0,2.55,1.68,24,49005.15,0
66589,0,0,90.0,9,0,9,66.78,20.34,23,97162.47,0
66590,33,36,750.0,21,15,72,602.13,24.18,38,122674.68,0
66591,0,0,3.0,0,0,0,3.0,0.0,23,117310.979016494,0
66592,0,0,90.0,0,3,3,78.39,55.17,25,158250.87,0
66593,0,0,3.0,0,3,3,2.55,1.68,25,58456.56,0
66594,0,0,3.0,0,0,0,2.37,1.14,23,53432.25,0
66595,0,12,231.06,12,3,27,141.33,64.23,38,57411.93,0
66596,0,6,0.0,0,0,6,0.0,0.0,26,59655.39,0
66597,0,0,30.0,0,0,0,26.34,18.99,23,68811.72,0
66598,0,0,0.0,0,0,0,0.0,0.0,23,835253.82,0
66599,0,0,15.0,0,0,0,13.68,11.04,23,117310.979016494,0
66600,18,0,811.11,15,3,18,624.84,347.16,37,145308.24,0
66601,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
66602,0,0,0.0,0,0,0,0.0,0.0,84,133251.48,0
66603,0,0,90.0,0,0,0,78.21,54.66,23,75807.45,0
66604,18,9,1928.61,15,15,39,18142.89,48000.03,42,117310.979016494,0
66605,0,0,0.0,0,0,0,0.0,0.0,93,163497.42,0
66606,0,0,0.0,0,0,0,0.0,0.0,88,40122.93,0
66607,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
66608,0,0,3.0,0,0,0,2.13,0.39,24,177106.92,0
66609,6,3,1228.2,3,9,15,687.6,7.74,33,251638.95,1
66610,0,0,0.0,0,0,0,0.0,0.0,23,55420.8,0
66611,0,15,90.0,0,0,15,102.93,8.7,23,67731.81,0
66612,12,48,0.0,45,15,108,0.0,6700.02,62,56943.42,0
66613,0,0,90.0,0,0,0,72.0,36.03,24,56961.9,0
66614,12,0,0.0,0,12,12,0.0,1453.17,68,51587.13,0
66615,0,0,0.0,0,0,0,0.0,0.0,24,213731.64,0
66616,0,0,3.0,0,0,0,2.37,1.08,28,92980.89,0
66617,0,0,3.0,0,0,0,2.28,0.87,24,65324.7,0
66618,0,0,3.0,0,0,0,2.49,1.44,23,72688.8,0
66619,0,0,6.0,0,0,0,5.67,5.04,24,49726.5,0
66620,6,0,3813.45,3,3,6,14537.31,0.0,45,117310.979016494,0
66621,6,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
66622,0,0,138.03,6,12,18,116.61,147.93,47,117310.979016494,0
66623,9,0,0.0,0,9,9,0.0,18988.98,48,62129.61,0
66624,3,0,2630.04,3,0,3,0.0,0.0,40,60342.12,0
66625,0,0,90.0,0,3,3,69.75,72.6,25,63772.29,0
66626,0,0,0.0,0,0,0,0.0,0.0,23,140355.0,0
66627,21,3,3.0,0,9,12,2.4,1.23,23,47398.74,0
66628,18,42,100.8,60,0,102,57.48,0.18,43,86997.87,1
66629,0,0,0.0,0,0,0,0.0,0.0,41,134289.3,0
66630,3,12,350.1,9,6,27,223.14,106.38,37,124191.72,0
66631,0,0,0.0,0,0,0,0.0,0.0,23,176429.04,0
66632,0,0,3.0,0,0,0,2.16,0.51,25,270588.3,0
66633,0,0,6.0,0,3,3,4.2,0.57,33,122636.01,0
66634,0,0,0.0,0,0,0,0.0,0.0,23,109459.2,0
66635,3,12,308.01,36,3,51,625.02,0.0,31,134417.31,0
66636,0,0,3156.0,6,3,9,1739.61,1323.45,41,117310.979016494,0
66637,0,108,182.52,93,6,207,128.85,1.95,45,178304.64,0
66638,0,0,30.0,0,0,0,20.34,0.99,23,118145.4,0
66639,0,0,90.0,0,0,0,82.77,68.28,22,47500.05,0
66640,6,0,5198.01,0,0,0,3929.7,8.01,39,102422.19,0
66641,0,0,90.0,0,0,0,69.69,29.04,24,84916.17,1
66642,0,0,0.0,0,0,0,0.0,0.0,23,87157.41,0
66643,0,0,90.0,0,0,0,63.87,11.61,23,117310.979016494,0
66644,0,0,0.0,0,0,0,0.0,0.0,23,126569.37,0
66645,3,0,3.0,0,3,3,2.79,2.4,23,126233.79,0
66646,0,0,30.0,0,3,3,28.29,24.84,28,162923.04,0
66647,6,0,15.0,12,0,12,10.17,0.51,56,117310.979016494,0
66648,0,3,0.0,6,3,12,0.0,0.0,53,175055.16,0
66649,0,0,0.0,0,0,0,0.0,0.0,26,105387.51,1
66650,0,0,150.0,0,0,0,104.85,14.52,23,190024.05,0
66651,0,21,0.0,9,15,45,0.0,0.0,43,72994.98,0
66652,0,0,90.0,0,0,0,83.22,69.69,27,61117.44,0
66653,6,6,30.0,9,0,15,419.13,7.74,32,208795.2,0
66654,3,0,10251.48,3,6,9,8173.08,3271.8,48,138571.68,0
66655,0,0,933.36,0,0,0,0.0,204.51,87,69551.34,0
66656,0,0,3.0,0,0,0,2.79,2.4,28,62231.25,0
66657,3,3,3.0,3,0,6,2.37,1.14,30,80436.93,0
66658,0,0,6.0,0,0,0,5.01,3.0,26,79284.54,0
66659,0,0,3.0,0,0,0,2.28,0.84,25,109581.15,0
66660,0,6,8.04,15,0,21,8.52,0.0,29,109636.77,0
66661,0,0,0.0,0,0,0,0.0,0.0,36,993466.05,0
66662,3,0,3360.0,3,0,3,3780.0,0.0,23,163432.47,0
66663,0,3,1500.0,3,6,12,1083.33,249.99,53,273773.46,0
66664,0,3,150.0,0,0,3,103.23,9.69,28,119966.43,0
66665,9,3,0.0,0,0,3,4.29,0.0,34,117310.979016494,1
66666,6,3,3.0,0,0,3,2.07,0.18,23,117310.979016494,0
66667,0,0,12.0,0,0,0,9.72,5.19,23,117310.979016494,0
66668,0,0,3.0,0,0,0,2.7,2.13,23,117310.979016494,0
66669,0,0,3.0,0,0,0,2.34,0.99,26,65063.58,0
66670,6,6,1457.61,18,12,36,488.01,0.45,28,122143.32,0
66671,0,0,0.0,0,0,0,0.0,0.0,26,117310.979016494,0
66672,0,0,105.0,6,15,21,86.19,54.18,23,46636.74,0
66673,12,36,297.99,45,66,147,440.46,113.04,55,73028.88,0
66674,0,15,90.0,0,9,24,74.25,77.58,23,101593.65,0
66675,3,18,1837.08,24,0,42,1283.37,0.0,45,207821.91,0
66676,12,3,9615.03,24,15,42,0.0,46.53,68,218085.36,0
66677,0,0,90.0,0,3,3,82.77,68.28,23,84923.67,0
66678,3,0,57.03,6,0,6,54.0,15.0,38,117310.979016494,0
66679,3,3,3.0,3,12,18,2.34,1.05,23,81682.86,0
66680,18,3,26571.21,24,21,48,0.0,13.05,37,119097.63,0
66681,0,0,0.0,0,0,0,0.0,0.0,31,117310.979016494,0
66682,0,0,0.0,0,0,0,0.0,0.0,61,39037.08,0
66683,0,18,90.0,3,0,21,53.19,2.91,25,40269.12,0
66684,0,0,3.0,3,0,3,35.4,0.18,25,117310.979016494,0
66685,3,0,6.0,0,3,3,5.73,5.16,60,63335.04,0
66686,6,0,30.0,3,0,3,23.01,9.0,23,100121.34,0
66687,0,0,0.0,0,0,0,0.0,0.0,60,176730.33,0
66688,0,0,3.0,0,0,0,2.19,0.54,25,32454.27,0
66689,0,0,3.0,0,0,0,2.73,2.22,25,58319.25,0
66690,3,0,150.0,0,0,0,139.65,118.98,22,25159.74,0
66691,15,24,1735.77,24,0,48,1746.57,0.33,43,140721.93,0
66692,18,0,90.0,6,0,6,61.95,5.82,23,117310.979016494,0
66693,0,0,15.0,0,0,0,13.98,11.91,22,117310.979016494,0
66694,0,0,3.0,0,0,0,2.28,0.84,70,69764.67,0
66695,0,0,10714.26,0,0,0,0.0,9677.43,48,107534.58,0
66696,0,0,0.0,0,0,0,0.0,0.0,23,322800.78,0
66697,12,0,3000.0,3,15,18,2483.85,1451.58,49,117310.979016494,0
66698,9,9,1195.02,9,3,21,755.64,24.99,43,265108.68,0
66699,0,0,90.0,0,0,0,62.91,8.7,23,110590.71,0
66700,0,0,3.0,0,0,0,32.13,0.33,35,36961.29,0
66701,0,0,3.0,0,0,0,2.82,2.43,24,35750.61,0
66702,6,3,0.0,0,0,3,0.0,0.0,42,125785.38,0
66703,18,6,6.0,9,12,27,4.92,2.73,50,117310.979016494,0
66704,0,0,90.0,0,0,0,78.99,57.0,22,159509.34,0
66705,0,0,0.0,0,0,0,0.0,0.0,68,79527.36,0
66706,6,0,0.0,0,3,3,0.99,0.0,33,117310.979016494,0
66707,0,0,3.0,0,3,3,2.73,2.22,26,117310.979016494,0
66708,0,3,15.0,3,0,6,0.0,2.01,52,86175.66,0
66709,15,24,521.01,42,12,78,455.79,41.97,44,117038.25,0
66710,3,0,15.0,3,0,3,75.6,2.43,46,116452.89,0
66711,0,0,144.99,0,0,0,147.51,0.0,23,117310.979016494,0
66712,0,0,5.61,0,0,0,5.82,0.0,23,117310.979016494,0
66713,3,0,17947.83,0,15,15,13992.57,6435.63,28,117310.979016494,0
66714,3,0,3.0,3,0,3,2.58,1.74,31,101689.56,0
66715,3,15,431.28,21,21,57,506.79,317.07,36,117310.979016494,0
66716,0,0,3.0,0,0,0,3.0,0.0,24,30042.72,0
66717,0,21,0.0,33,30,84,0.0,0.0,40,117310.979016494,0
66718,0,0,0.0,0,0,0,0.0,0.0,86,694773.78,0
66719,0,0,0.0,0,0,0,0.0,0.0,23,107899.5,0
66720,3,3,15.0,0,0,3,0.0,4.14,37,73243.68,1
66721,0,0,3.0,0,0,0,2.13,0.42,26,202699.14,0
66722,12,6,96.78,3,0,9,198.39,0.0,23,210377.19,0
66723,0,0,157.8,51,3,54,80.25,0.54,25,132763.98,0
66724,0,0,3.0,0,0,0,3.0,0.0,24,117310.979016494,0
66725,0,0,0.0,0,0,0,0.0,0.0,35,117310.979016494,0
66726,0,0,3.0,0,0,0,2.43,1.29,24,56914.11,0
66727,0,0,3.0,0,0,0,2.46,1.35,23,158368.35,0
66728,0,6,90.0,3,6,15,75.0,45.03,23,114202.65,0
66729,0,0,0.0,0,0,0,0.0,0.0,27,40359.75,0
66730,0,0,33.42,9,0,9,375.03,0.0,36,60090.21,0
66731,0,0,0.0,0,0,0,0.0,0.0,50,44477.16,0
66732,0,0,3.0,0,0,0,2.07,0.18,23,29667.0,0
66733,12,3,90.0,3,0,6,49.89,8.7,24,131484.48,0
66734,0,3,0.0,0,9,12,0.0,3290.31,80,135691.71,0
66735,0,0,0.0,0,0,0,0.0,0.0,24,153751.98,0
66736,0,0,0.0,0,0,0,0.0,0.0,33,156297.27,0
66737,6,12,15.33,6,3,21,16.32,0.78,26,45988.98,0
66738,0,0,90.0,12,0,12,63.87,11.61,23,115321.29,0
66739,0,0,3.0,0,0,0,2.85,2.55,23,118145.46,0
66740,0,0,0.0,0,0,0,0.0,0.0,25,70425.54,0
66741,0,0,0.0,0,0,0,0.0,0.0,35,117310.979016494,0
66742,0,0,90.0,6,0,6,69.27,45.03,24,117310.979016494,0
66743,0,0,0.0,0,0,0,0.0,0.0,23,56535.99,0
66744,0,0,90.0,3,9,12,74.52,43.56,23,117310.979016494,0
66745,0,0,0.0,0,0,0,0.0,0.0,25,74736.99,0
66746,6,0,203.76,6,3,9,157.59,29.04,23,145540.32,0
66747,0,0,3.0,0,0,0,2.25,0.72,26,117310.979016494,0
66748,0,0,0.0,0,0,0,0.0,0.0,27,25386.99,1
66749,0,0,15.0,0,3,3,10.95,2.88,26,428412.27,1
66750,3,15,300.0,45,21,81,216.18,5.55,57,74878.98,0
66751,3,15,15108.09,21,9,45,14040.84,25400.01,53,133909.89,0
66752,15,0,436.05,3,0,3,13817.43,83.22,43,117310.979016494,0
66753,0,0,0.0,0,0,0,0.0,0.0,33,13669.62,0
66754,6,9,120.0,0,9,18,158.64,81.3,58,25625.55,0
66755,3,0,0.0,0,0,0,0.0,0.0,24,159712.65,0
66756,0,0,0.0,0,3,3,0.0,0.0,26,105440.13,0
66757,12,0,6.0,0,3,3,560.67,1670.01,64,221450.46,0
66758,0,0,3.0,0,0,0,2.07,0.21,26,173811.6,1
66759,3,0,0.0,0,0,0,0.0,0.0,42,67046.16,0
66760,0,0,0.0,0,0,0,0.0,0.0,23,96233.34,0
66761,12,3,736.68,0,3,6,639.81,150.03,39,265340.16,0
66762,18,6,18000.06,27,3,36,9000.15,0.0,65,68455.62,0
66763,0,0,0.0,0,0,0,0.0,0.0,25,122709.15,0
66764,0,0,15.0,0,0,0,14.67,14.04,25,117310.979016494,0
66765,0,0,0.0,0,0,0,0.0,0.0,23,222422.46,0
66766,21,12,78.21,24,9,45,198.45,5.85,23,412161.96,1
66767,0,0,0.0,0,0,0,0.0,0.0,46,132999.12,0
66768,0,6,3.0,3,0,9,121.71,2.31,48,98065.65,0
66769,15,3,75.18,0,0,3,155.49,0.0,48,117310.979016494,0
66770,0,0,60.0,0,0,0,55.17,45.54,23,143166.24,0
66771,0,0,0.0,0,0,0,0.0,0.0,48,156920.91,0
66772,0,0,60.0,0,3,3,49.35,28.02,26,52676.43,0
66773,15,18,999.06,48,48,114,699.24,459.99,46,64110.06,0
66774,9,6,90.0,0,0,6,87.09,81.3,25,97848.51,0
66775,0,0,0.0,0,0,0,0.0,0.0,38,101220.24,0
66776,0,0,0.0,0,0,0,0.0,0.0,25,105321.51,0
66777,0,0,3.0,0,0,0,2.55,1.68,24,42953.13,0
66778,0,0,3.0,0,0,0,2.34,1.05,27,100124.55,0
66779,3,0,897.96,12,0,12,3213.33,2.01,42,135817.44,0
66780,0,0,3282.27,0,3,3,2330.91,511.41,39,146774.07,0
66781,0,0,6.0,0,0,0,4.41,1.2,23,96619.8,0
66782,21,0,131.79,12,3,15,491.64,0.0,51,26570.37,0
66783,0,0,0.0,0,0,0,0.0,0.0,23,128943.81,0
66784,3,9,800.07,21,9,39,266.73,0.09,23,145611.99,0
66785,3,3,0.0,3,0,6,0.0,0.0,23,117310.979016494,0
66786,12,6,464.52,63,18,87,247.26,0.0,60,138639.78,0
66787,0,6,0.0,12,21,39,0.0,0.0,31,259842.96,0
66788,6,0,30.0,0,12,12,12445.5,37276.47,49,49070.01,0
66789,12,3,30.0,0,0,3,27.93,23.79,29,62142.93,0
66790,0,0,0.0,0,0,0,0.0,0.0,33,117310.979016494,0
66791,9,21,545.91,9,0,30,539.04,0.0,52,54861.81,0
66792,12,3,2876.97,12,0,15,3068.94,0.6,40,100790.49,0
66793,0,0,2.19,3,6,9,4082.85,12244.14,41,133894.95,0
66794,3,0,80.37,18,9,27,0.0,29.04,24,99677.37,0
66795,6,0,23.01,0,6,6,0.0,24.84,47,183581.97,0
66796,18,12,1938.84,0,0,12,2020.08,279.3,36,103389.69,0
66797,0,0,0.0,0,0,0,0.0,0.0,23,117310.979016494,0
66798,0,0,0.0,3,3,6,0.0,0.0,66,24631.5,0
66799,3,6,7.29,0,0,6,11.16,0.0,47,85095.93,1
66800,0,0,0.0,0,0,0,0.0,0.0,14,222790.83,0
66801,0,0,0.0,0,0,0,0.0,0.0,24,96488.19,0
66802,0,0,0.0,0,0,0,0.0,0.0,23,61677.39,0
66803,0,0,0.0,0,0,0,0.0,0.0,66,337490.49,0
66804,3,3,1173.0,0,0,3,721.68,130.35,36,50245.38,0
66805,9,0,9313.32,9,3,12,3105.48,0.09,55,117310.979016494,0
66806,0,0,3.0,0,6,6,2.58,1.77,25,62505.03,0
66807,0,0,0.0,0,3,3,0.0,0.0,33,90707.61,0
66808,6,3,2663.64,0,0,3,2058.93,2.79,33,68053.44,0
66809,18,6,90.0,9,0,15,77.43,52.29,38,61787.79,0
66810,0,0,0.0,0,0,0,0.0,0.0,24,71777.91,0
66811,6,6,45.0,6,48,60,3036.78,9020.34,54,117310.979016494,0
66812,0,0,3.0,0,0,0,2.88,2.61,23,46031.58,0
66813,0,0,0.0,3,0,3,0.0,0.0,23,224451.09,0
66814,0,0,3.0,0,0,0,2.1,0.27,32,58095.48,0
66815,0,0,90.0,3,0,3,79.65,58.98,23,117310.979016494,0
66816,0,0,0.0,0,0,0,0.0,0.0,31,122024.22,0
66817,0,3,90.0,0,0,3,75.48,46.44,23,342663.54,0
66818,0,0,3.0,0,3,3,2.34,0.99,23,117310.979016494,0
66819,0,0,40.02,3,0,3,43.74,0.0,35,36181.02,0
66820,0,0,90.0,0,0,0,60.99,3.0,22,117310.979016494,0
66821,12,3,90.0,0,0,3,85.86,77.58,35,150063.93,0
66822,0,0,0.0,0,0,0,0.0,0.0,23,17716.65,0
66823,0,24,1758.12,6,9,39,1027.44,120.99,37,128097.57,0
66824,0,0,90.0,0,0,0,61.95,5.82,23,72366.66,0
66825,9,9,3405.66,15,24,48,2592.6,13.5,39,44925.51,0
66826,6,12,91.11,0,6,18,75.36,25.02,39,105158.4,0
66827,6,6,30.0,0,0,6,33.0,1.92,23,117310.979016494,0
66828,12,36,3.0,9,3,48,23.22,0.21,23,192203.31,0
66829,6,9,0.0,12,0,21,0.0,0.0,30,89359.26,0
66830,21,6,9206.16,174,54,234,8478.72,5849.97,85,163473.21,0
66831,24,0,60.45,21,36,57,47.31,6.48,33,117310.979016494,0
66832,0,0,3.0,0,0,0,2.25,0.72,27,117310.979016494,0
66833,0,0,3.0,0,0,0,2.1,0.27,30,75754.95,0
66834,21,6,18441.18,27,6,39,0.0,0.66,73,132242.25,0
66835,0,0,0.0,0,0,0,0.0,0.0,26,420368.52,0
66836,0,0,3.0,0,0,0,2.52,1.59,24,255453.09,0
66837,0,0,0.0,0,0,0,0.0,0.0,50,30905.46,0
66838,18,63,2.01,12,3,78,493.56,0.0,61,297967.17,0
66839,0,0,3.0,0,0,0,2.88,2.61,28,53016.36,0
66840,9,9,0.0,3,18,30,0.0,0.0,42,117310.979016494,0
66841,0,0,0.0,0,3,3,0.0,0.0,30,110747.52,0
66842,0,0,3.0,0,0,0,2.04,0.09,23,44237.22,0
66843,3,0,228.66,3,0,3,73.2,0.87,25,171078.33,0
66844,9,3,0.0,0,0,3,0.0,0.0,26,271405.26,0
66845,0,36,4887.51,24,0,60,3495.99,0.0,49,363028.95,0
66846,0,0,0.0,0,3,3,0.0,0.0,23,117310.979016494,0
66847,9,0,0.0,6,3,9,0.0,1451.58,30,86324.28,1
66848,12,0,0.0,0,18,18,0.0,18900.03,47,31505.13,0
66849,18,3,1027.38,6,0,9,1277.82,1306.26,30,110997.18,0
66850,12,6,292.53,6,33,45,13817.61,41130.33,59,117310.979016494,0
66851,6,93,2535.0,111,111,315,2252.61,7.8,30,153408.36,0
66852,0,0,3.0,0,0,0,2.76,2.31,24,141422.97,0
66853,18,15,567.69,39,6,60,501.84,176.76,33,148736.19,0
66854,3,24,185.67,36,54,114,81.66,45.75,46,108468.24,0
66855,0,0,0.0,0,0,0,0.0,0.0,41,59982.54,1
66856,0,0,0.0,0,0,0,0.0,0.0,54,284419.74,0
66857,0,0,3.0,0,0,0,2.28,0.81,27,18673.5,0
66858,0,0,3.0,0,0,0,2.52,1.59,26,76578.45,0
66859,0,0,0.0,0,0,0,0.0,0.0,27,117310.979016494,0
66860,0,0,3.0,0,0,0,2.28,0.87,24,117310.979016494,0
66861,0,3,0.45,12,0,15,0.51,0.0,26,186177.63,0
66862,0,0,0.0,0,0,0,0.0,0.0,34,76397.04,0
66863,0,0,0.0,0,0,0,0.0,0.0,70,86251.95,1
66864,3,0,0.0,0,6,6,0.0,0.0,48,158204.82,1
66865,0,0,0.0,0,0,0,0.0,0.0,34,85435.14,0
66866,0,0,6.0,0,0,0,5.55,4.65,24,66277.2,0
66867,0,0,0.0,0,0,0,0.0,0.0,24,59088.15,0
66868,3,3,12.39,3,0,6,51.21,0.0,23,48898.2,0
66869,0,0,0.0,0,0,0,0.0,0.0,24,138736.95,0
66870,0,3,303.78,3,0,6,220.74,2.4,28,117310.979016494,0
66871,0,0,90.0,0,0,0,84.81,74.46,23,98408.58,0
66872,0,0,0.0,0,0,0,0.0,0.0,24,71236.62,0
66873,3,12,749.64,9,45,66,487.65,274.8,57,117310.979016494,0
66874,0,0,0.0,0,0,0,0.0,0.0,25,1163140.98,0
66875,0,0,30.0,0,6,6,23.22,9.69,43,68130.21,0
66876,3,0,150.15,30,9,39,139.62,3.87,57,74707.56,0
66877,0,0,3.0,0,0,0,2.13,0.39,23,112228.98,0
66878,6,24,0.0,0,0,24,351.45,0.0,36,60794.1,0
66879,0,0,3.0,0,0,0,2.28,0.87,23,309598.98,0
66880,0,0,0.0,0,0,0,0.0,0.0,27,87607.89,0
66881,18,15,60.39,21,12,48,0.0,394.53,59,117310.979016494,0
66882,0,0,3.0,0,0,0,2.04,0.09,23,55075.14,0
66883,0,0,3.0,0,0,0,2.43,1.29,25,60170.88,0
66884,0,0,6.0,0,0,0,5.07,3.18,23,112791.75,0
66885,0,3,5.55,3,30,36,6.72,2.55,27,85715.79,0
66886,0,0,3.0,0,0,0,2.82,2.49,27,117310.979016494,0
66887,0,0,15.0,0,0,0,12.6,7.77,24,60483.12,0
66888,9,0,10552.35,21,0,21,6776.19,0.0,39,131369.94,0
66889,9,0,9.09,3,0,3,12.06,0.0,55,78771.06,0
66890,0,6,3.0,0,0,6,2.58,1.74,23,70386.48,0
66891,3,27,285.0,39,48,114,2694.66,7514.01,35,117310.979016494,0
66892,0,0,3.0,0,3,3,2.79,2.4,24,85785.45,0
66893,0,0,3.0,0,0,0,2.94,2.79,24,67118.31,0
66894,9,6,90.0,3,0,9,75.12,49.32,32,158841.33,0
66895,0,3,90.0,3,0,6,89.25,71.4,23,65449.62,0
66896,0,0,3.0,0,0,0,2.85,2.52,24,63359.82,0
66897,6,0,15.0,0,6,6,10.32,0.99,53,101330.4,0
66898,0,0,241.68,0,3,3,202.2,118.53,23,116579.01,0
66899,3,6,90000.0,24,0,30,0.0,0.0,53,117310.979016494,0
66900,0,3,90.0,6,0,9,143.88,11.61,23,117310.979016494,0
66901,9,0,37.86,3,0,3,29.07,1.38,23,34320.69,0
66902,0,0,423.57,3,6,9,286.35,174.21,46,96370.02,0
66903,3,0,9679.44,3,6,9,3227.61,1.32,46,136799.61,0
66904,12,6,507.6,18,6,30,247.92,3.0,27,104058.54,0
66905,0,0,0.0,0,0,0,0.0,0.0,29,102199.2,0
66906,0,0,0.0,0,0,0,0.0,0.0,23,80902.11,0
66907,6,0,3.0,12,6,18,2.13,0.42,36,100074.03,0
66908,0,3,90.0,0,0,3,47.22,8.7,26,132113.28,0
66909,0,0,15.0,0,0,0,10.65,1.95,25,68066.76,0
66910,0,0,0.0,0,0,0,0.0,0.0,29,75555.21,0
66911,9,0,1054.8,3,3,6,967.53,125.82,35,91357.92,0
66912,0,0,3.0,0,0,0,2.76,2.31,23,89431.86,0
66913,0,3,4827.72,12,3,18,3357.18,13.5,28,124837.86,0
66914,0,0,0.0,0,0,0,0.0,0.0,23,113314.44,0
66915,9,0,3014.97,12,3,15,0.0,9.0,35,243435.93,0
66916,9,0,40.65,3,27,30,50.19,24.18,31,50902.11,0
66917,0,0,3.0,0,0,0,2.52,1.59,24,117310.979016494,0
66918,3,12,134.46,9,3,24,102.12,0.0,35,67556.64,0
66919,0,0,0.0,0,0,0,0.0,0.0,27,71618.04,0
66920,15,15,525.63,6,0,21,856.41,0.0,38,93106.41,0
66921,3,9,2314.29,6,3,18,0.0,0.0,52,125619.36,0
66922,0,0,13.38,15,12,27,14.19,0.0,23,178199.94,0
66923,3,0,0.0,0,0,0,0.0,0.0,43,57159.12,1
66924,0,0,15.0,0,0,0,13.98,11.91,23,117310.979016494,0
66925,6,3,58.62,0,12,15,237.36,34.83,33,131629.95,0
66926,0,0,0.0,0,0,0,0.0,0.0,70,117310.979016494,0
66927,0,15,0.0,0,0,15,89.97,0.0,23,77882.85,0
66928,0,0,0.0,0,0,0,0.0,0.0,27,57859.02,0
66929,0,0,3.0,0,0,0,2.04,0.09,24,228235.86,0
66930,0,3,3.0,3,0,6,2.1,0.27,32,225687.12,0
66931,0,0,30.0,0,0,0,28.62,25.89,28,54237.48,0
66932,0,0,3.0,0,0,0,2.13,0.39,32,56891.1,0
66933,0,0,90.0,0,0,0,83.79,71.4,23,46075.89,0
66934,0,6,3340.17,9,3,18,1931.16,46.53,37,75318.63,0
66935,0,0,0.0,0,0,0,0.0,0.0,29,372902.34,0
66936,0,0,0.0,0,0,0,0.0,0.0,24,116981.07,0
66937,0,0,0.0,0,0,0,0.0,0.0,27,127210.08,0
66938,18,39,810.0,12,6,57,666.15,378.42,67,230214.0,0
66939,3,0,0.0,6,3,9,0.0,0.0,51,105945.03,0
66940,0,0,0.0,0,0,0,0.0,0.0,27,72994.89,0
66941,0,0,0.0,0,0,0,0.0,0.0,46,60377.01,0
66942,24,9,1306.77,3,9,21,921.9,520.71,37,74822.67,0
66943,15,0,3.33,0,0,0,999.42,0.0,54,184230.63,0
66944,0,0,3.0,0,0,0,2.4,1.23,26,57028.05,0
66945,27,0,30.0,0,15,15,227.58,622.74,44,74587.41,0
66946,0,0,3.0,0,0,0,2.7,2.13,23,114653.31,0
66947,0,0,0.0,0,0,0,0.0,0.0,41,61697.31,1
66948,9,0,0.0,0,0,0,0.0,0.0,54,117310.979016494,0
66949,9,0,90.0,0,0,0,61.95,5.82,25,105854.07,0
66950,0,0,3.0,0,0,0,2.61,1.83,41,65970.48,0
66951,0,0,30.0,0,0,0,24.36,13.05,23,117310.979016494,0
66952,15,15,82666.77,36,3,54,41333.67,0.0,56,204666.24,0
66953,12,30,0.96,9,12,51,0.0,0.99,46,102378.0,0
66954,0,0,0.0,0,9,9,0.0,0.0,49,180134.82,0
66955,18,9,3000.0,0,9,18,1870.47,193.53,31,64995.27,0
66956,0,3,6.0,0,0,3,5.58,4.74,23,197808.66,0
66957,12,6,0.0,0,0,6,0.0,0.0,33,111286.2,0
66958,3,0,3690.51,6,3,9,3220.02,1154.76,49,131028.6,1
66959,0,0,0.0,0,0,0,0.0,0.0,23,54954.09,0
66960,0,0,3.0,0,3,3,2.4,1.23,23,109667.76,0
66961,0,0,0.0,0,0,0,0.0,0.0,23,77643.0,0
66962,3,0,3.0,0,0,0,2.94,2.82,25,279669.33,0
66963,3,0,6.99,3,0,3,49.89,2.31,23,117310.979016494,0
66964,0,0,0.0,0,0,0,12.42,0.0,46,44607.63,0
66965,3,0,92.43,3,0,3,139.56,0.0,83,105455.97,0
